GOterm	NCBITaxon:10090	NCBITaxon:33090	NCBITaxon:3702	NCBITaxon:40674
GO:0052293	1	1	1	1
GO:0052294	1	1	1	1
GO:0052295	1	1	1	1
GO:0052296	1	1	1	1
GO:0052297	1	1	1	1
GO:0052298	1	1	1	1
GO:0052299	1	1	1	1
GO:0052300	1	1	1	1
GO:0052301	1	1	1	1
GO:0052302	1	1	1	1
GO:0052303	1	1	1	1
GO:0052304	1	1	1	1
GO:0052305	1	1	1	1
GO:0052306	1	1	1	1
GO:0052307	1	1	1	1
GO:0052308	1	1	1	1
GO:0052309	1	1	1	1
GO:0052310	1	1	1	1
GO:0052311	1	1	1	1
GO:0052312	1	1	1	1
GO:0052313	1	1	1	1
GO:0052314	1	1	1	1
GO:0052315	1	1	1	1
GO:0052316	1	1	1	1
GO:0052317	1	1	1	1
GO:0052318	1	1	1	1
GO:0052319	1	1	1	1
GO:0052320	1	1	1	1
GO:0052321	1	1	1	1
GO:0052322	1	1	1	1
GO:0052323	1	1	1	1
GO:0052324	0	1	1	0
GO:0052325	0	1	1	0
GO:0052329	1	1	1	1
GO:0052330	1	1	1	1
GO:0052331	1	1	1	1
GO:0052332	1	1	1	1
GO:0052333	1	1	1	1
GO:0052334	1	1	1	1
GO:0052335	1	1	1	1
GO:0052336	1	1	1	1
GO:0052337	1	1	1	1
GO:0052338	1	1	1	1
GO:0052339	1	1	1	1
GO:0052340	0	1	1	0
GO:0052341	0	1	1	0
GO:0052342	1	1	1	1
GO:0052344	1	1	1	1
GO:0052345	1	1	1	1
GO:0052347	1	1	1	1
GO:0052348	1	1	1	1
GO:0052352	1	1	1	1
GO:0052353	1	1	1	1
GO:0052354	1	1	1	1
GO:0052355	0	1	1	0
GO:0052356	1	1	1	1
GO:0052357	0	1	1	0
GO:0052358	1	1	1	1
GO:0052359	1	1	1	1
GO:0052360	1	1	1	1
GO:0052361	1	1	1	1
GO:0052362	1	1	1	1
GO:0052363	1	1	1	1
GO:0052364	1	1	1	1
GO:0052365	1	1	1	1
GO:0052366	1	1	1	1
GO:0052367	1	1	1	1
GO:0052368	1	1	1	1
GO:0052369	1	1	1	1
GO:0052370	1	1	1	1
GO:0052371	1	1	1	1
GO:0052372	1	1	1	1
GO:0052373	1	1	1	1
GO:0052374	1	1	1	1
GO:0052376	1	1	1	1
GO:0052378	1	1	1	1
GO:0052379	1	1	1	1
GO:0052380	1	1	1	1
GO:0052381	1	1	1	1
GO:0052382	1	1	1	1
GO:0052385	1	1	1	1
GO:0052386	1	1	1	1
GO:0052389	1	1	1	1
GO:0052390	1	1	1	1
GO:0052391	1	1	1	1
GO:0052393	1	1	1	1
GO:0052403	1	1	1	1
GO:0052404	1	1	1	1
GO:0052405	1	1	1	1
GO:0052406	1	1	1	1
GO:0052407	1	1	1	1
GO:0052408	0	1	1	0
GO:0052409	0	1	1	0
GO:0052410	1	1	1	1
GO:0052411	1	1	1	1
GO:0052412	0	1	1	0
GO:0052413	0	1	1	0
GO:0052414	1	1	1	1
GO:0052415	1	1	1	1
GO:0052416	1	1	1	1
GO:0052417	1	1	1	1
GO:0052418	1	1	1	1
GO:0052419	1	1	1	1
GO:0052420	1	1	1	1
GO:0052421	1	1	1	1
GO:0052422	1	1	1	1
GO:0052423	1	1	1	1
GO:0052427	1	1	1	1
GO:0052428	1	1	1	1
GO:0052430	1	1	1	1
GO:0052433	1	1	1	1
GO:0052435	1	1	1	1
GO:0052441	1	1	1	1
GO:0052443	1	1	1	1
GO:0052445	1	1	1	1
GO:0052449	1	1	1	1
GO:0052456	1	1	1	1
GO:0052460	1	1	1	1
GO:0052462	1	1	1	1
GO:0052469	1	1	1	1
GO:0052470	1	1	1	1
GO:0052472	1	1	1	1
GO:0052482	1	1	1	1
GO:0052483	1	1	1	1
GO:0052489	1	1	1	1
GO:0052490	1	1	1	1
GO:0052492	1	1	1	1
GO:0052493	1	1	1	1
GO:0052494	1	1	1	1
GO:0052495	1	1	1	1
GO:0052496	1	1	1	1
GO:0052497	1	1	1	1
GO:0052501	1	1	1	1
GO:0052502	1	1	1	1
GO:0052509	1	1	1	1
GO:0052510	1	1	1	1
GO:0052513	1	1	1	1
GO:0052519	1	1	1	1
GO:0052520	1	1	1	1
GO:0052521	1	1	1	1
GO:0052522	1	1	1	1
GO:0052525	1	1	1	1
GO:0052526	1	1	1	1
GO:0052527	1	1	1	1
GO:0052532	1	1	1	1
GO:0052533	1	1	1	1
GO:0052535	1	1	1	1
GO:0052537	1	1	1	1
GO:0052538	1	1	1	1
GO:0052539	1	1	1	1
GO:0052541	0	1	1	0
GO:0052542	1	1	1	1
GO:0052543	1	1	1	1
GO:0052544	1	1	1	1
GO:0052545	1	1	1	1
GO:0052546	0	1	1	0
GO:0052547	1	1	1	1
GO:0052548	1	1	1	1
GO:0052549	1	1	1	1
GO:0052550	1	1	1	1
GO:0052551	1	1	1	1
GO:0052552	1	1	1	1
GO:0052553	1	1	1	1
GO:0052555	1	1	1	1
GO:0052556	1	1	1	1
GO:0052558	1	1	1	1
GO:0052559	1	1	1	1
GO:0052561	1	1	1	1
GO:0052562	1	1	1	1
GO:0052564	1	1	1	1
GO:0052565	1	1	1	1
GO:0052566	1	1	1	1
GO:0052567	1	1	1	1
GO:0052572	1	1	1	1
GO:0052573	1	1	1	1
GO:0052574	1	1	1	1
GO:0052575	1	1	1	1
GO:0052576	1	1	1	1
GO:0052577	1	1	1	1
GO:0052578	1	1	1	1
GO:0052579	1	1	1	1
GO:0052580	1	1	1	1
GO:0052581	1	1	1	1
GO:0052582	1	1	1	1
GO:0052583	1	1	1	1
GO:0052584	1	1	1	1
GO:0052585	1	1	1	1
GO:0052586	1	1	1	1
GO:0052587	1	1	1	1
GO:0052588	1	1	1	1
GO:0052589	1	1	1	1
GO:0052590	1	1	1	1
GO:0052591	1	1	1	1
GO:0052592	1	1	1	1
GO:0052593	1	1	1	1
GO:0052594	1	1	1	1
GO:0052595	1	1	1	1
GO:0052596	1	1	1	1
GO:0052597	1	1	1	1
GO:0052598	1	1	1	1
GO:0052599	1	1	1	1
GO:0052600	1	1	1	1
GO:0052601	1	1	1	1
GO:0052602	1	1	1	1
GO:0052603	1	1	1	1
GO:0052604	1	1	1	1
GO:0052605	1	1	1	1
GO:0052606	1	1	1	1
GO:0052607	1	1	1	1
GO:0052608	1	1	1	1
GO:0052609	1	1	1	1
GO:0052610	1	1	1	1
GO:0052611	1	1	1	1
GO:0052612	1	1	1	1
GO:0052613	1	1	1	1
GO:0052614	1	1	1	1
GO:0052615	1	1	1	1
GO:0052616	1	1	1	1
GO:0052617	1	1	1	1
GO:0052618	1	1	1	1
GO:0052619	1	1	1	1
GO:0052620	1	1	1	1
GO:0052621	1	1	1	1
GO:0052622	1	1	1	1
GO:0052623	1	1	1	1
GO:0052624	1	1	1	1
GO:0052625	1	1	1	1
GO:0052626	1	1	1	1
GO:0052627	1	1	1	1
GO:0052628	1	1	1	1
GO:0052629	1	1	1	1
GO:0052630	1	1	1	1
GO:0052631	1	1	1	1
GO:0052633	1	1	1	1
GO:0052634	1	1	1	1
GO:0052635	1	1	1	1
GO:0052636	1	1	1	1
GO:0052637	1	1	1	1
GO:0052638	1	1	1	1
GO:0052639	1	1	1	1
GO:0052640	1	1	1	1
GO:0052641	1	1	1	1
GO:0052642	1	1	1	1
GO:0052643	0	1	1	0
GO:0052644	0	1	1	0
GO:0052645	1	1	1	1
GO:0052646	1	1	1	1
GO:0052647	1	1	1	1
GO:0052648	1	1	1	1
GO:0052649	1	1	1	1
GO:0052650	1	1	1	1
GO:0052651	1	1	1	1
GO:0052652	1	1	1	1
GO:0052653	1	1	1	1
GO:0052654	1	1	1	1
GO:0052655	1	1	1	1
GO:0052656	1	1	1	1
GO:0052657	1	1	1	1
GO:0052658	1	1	1	1
GO:0052659	1	1	1	1
GO:0052660	1	1	1	1
GO:0052661	1	1	1	1
GO:0052662	1	1	1	1
GO:0052663	1	1	1	1
GO:0052664	1	1	1	1
GO:0052665	1	1	1	1
GO:0052666	1	1	1	1
GO:0052667	1	1	1	1
GO:0052668	1	1	1	1
GO:0052669	1	1	1	1
GO:0052670	1	1	1	1
GO:0052671	1	1	1	1
GO:0052672	1	1	1	1
GO:0052673	1	1	1	1
GO:0052674	1	1	1	1
GO:0052675	1	1	1	1
GO:0052676	1	1	1	1
GO:0052677	1	1	1	1
GO:0052678	1	1	1	1
GO:0052679	1	1	1	1
GO:0052680	1	1	1	1
GO:0052681	1	1	1	1
GO:0052682	1	1	1	1
GO:0052683	1	1	1	1
GO:0052684	1	1	1	1
GO:0052685	1	1	1	1
GO:0052686	1	1	1	1
GO:0052687	1	1	1	1
GO:0052688	1	1	1	1
GO:0052689	1	1	1	1
GO:0052690	1	1	1	1
GO:0052691	1	1	1	1
GO:0052692	1	1	1	1
GO:0052693	1	1	1	1
GO:0052694	1	1	1	1
GO:0052695	1	1	1	1
GO:0052696	1	1	1	1
GO:0052697	1	1	1	1
GO:0052698	1	1	1	1
GO:0052699	1	1	1	1
GO:0052700	1	1	1	1
GO:0052701	1	1	1	1
GO:0052702	1	1	1	1
GO:0052703	1	1	1	1
GO:0052704	1	1	1	1
GO:0052705	1	1	1	1
GO:0052706	1	1	1	1
GO:0052707	1	1	1	1
GO:0052708	1	1	1	1
GO:0052709	1	1	1	1
GO:0052710	1	1	1	1
GO:0052711	1	1	1	1
GO:0052712	1	1	1	1
GO:0052713	1	1	1	1
GO:0052714	1	1	1	1
GO:0052715	1	1	1	1
GO:0052716	1	1	1	1
GO:0052717	1	1	1	1
GO:0052718	1	1	1	1
GO:0052719	1	1	1	1
GO:0052720	1	1	1	1
GO:0052721	1	1	1	1
GO:0052722	1	1	1	1
GO:0052723	1	1	1	1
GO:0052724	1	1	1	1
GO:0052725	1	1	1	1
GO:0052726	1	1	1	1
GO:0052727	1	1	1	1
GO:0052728	1	1	1	1
GO:0052729	1	1	1	1
GO:0052730	1	1	1	1
GO:0052731	1	1	1	1
GO:0052732	1	1	1	1
GO:0052733	1	1	1	1
GO:0052734	1	1	1	1
GO:0052735	1	1	1	1
GO:0052736	1	1	1	1
GO:0052737	1	1	1	1
GO:0052738	1	1	1	1
GO:0052739	1	1	1	1
GO:0052740	1	1	1	1
GO:0052741	1	1	1	1
GO:0052742	1	1	1	1
GO:0052743	1	1	1	1
GO:0052744	1	1	1	1
GO:0052745	1	1	1	1
GO:0052746	1	1	1	1
GO:0052747	1	1	1	1
GO:0052748	1	1	1	1
GO:0052749	1	1	1	1
GO:0052750	1	1	1	1
GO:0052751	1	1	1	1
GO:0052752	1	1	1	1
GO:0052753	1	1	1	1
GO:0052754	1	1	1	1
GO:0052755	1	1	1	1
GO:0052756	1	1	1	1
GO:0052757	1	1	1	1
GO:0052758	1	1	1	1
GO:0052759	1	1	1	1
GO:0052760	1	1	1	1
GO:0052761	1	1	1	1
GO:0052762	1	1	1	1
GO:0052763	1	1	1	1
GO:0052764	1	1	1	1
GO:0052765	1	1	1	1
GO:0052766	1	1	1	1
GO:0052767	1	1	1	1
GO:0052768	1	1	1	1
GO:0052769	1	1	1	1
GO:0052770	1	1	1	1
GO:0052771	1	1	1	1
GO:0052772	1	1	1	1
GO:0052773	1	1	1	1
GO:0052774	1	1	1	1
GO:0052775	1	1	1	1
GO:0052776	1	1	1	1
GO:0052777	1	1	1	1
GO:0052778	1	1	1	1
GO:0052779	1	1	1	1
GO:0052780	1	1	1	1
GO:0052781	1	1	1	1
GO:0052782	1	1	1	1
GO:0052783	1	1	1	1
GO:0052784	1	1	1	1
GO:0052785	1	1	1	1
GO:0052786	1	1	1	1
GO:0052787	1	1	1	1
GO:0052788	1	1	1	1
GO:0052789	1	1	1	1
GO:0052790	1	1	1	1
GO:0052791	1	1	1	1
GO:0052792	1	1	1	1
GO:0052793	1	1	1	1
GO:0052794	1	1	1	1
GO:0052795	1	1	1	1
GO:0052796	1	1	1	1
GO:0052797	1	1	1	1
GO:0052798	1	1	1	1
GO:0052799	1	1	1	1
GO:0052800	1	1	1	1
GO:0052801	1	1	1	1
GO:0052802	1	1	1	1
GO:0052803	1	1	1	1
GO:0052804	1	1	1	1
GO:0052805	1	1	1	1
GO:0052806	1	1	1	1
GO:0052807	1	1	1	1
GO:0052808	1	1	1	1
GO:0052809	1	1	1	1
GO:0052810	1	1	1	1
GO:0052811	1	1	1	1
GO:0052812	1	1	1	1
GO:0052813	1	1	1	1
GO:0052814	1	1	1	1
GO:0052815	1	1	1	1
GO:0052816	1	1	1	1
GO:0052817	1	1	1	1
GO:0052818	1	1	1	1
GO:0052819	1	1	1	1
GO:0052820	1	1	1	1
GO:0052821	1	1	1	1
GO:0052822	1	1	1	1
GO:0052823	1	1	1	1
GO:0052824	1	1	1	1
GO:0052825	1	1	1	1
GO:0052826	1	1	1	1
GO:0052827	1	1	1	1
GO:0052828	1	1	1	1
GO:0052829	1	1	1	1
GO:0052830	1	1	1	1
GO:0052831	1	1	1	1
GO:0052832	1	1	1	1
GO:0052833	1	1	1	1
GO:0052834	1	1	1	1
GO:0052835	1	1	1	1
GO:0052836	1	1	1	1
GO:0052837	1	1	1	1
GO:0052838	1	1	1	1
GO:0052839	1	1	1	1
GO:0052840	1	1	1	1
GO:0052841	1	1	1	1
GO:0052842	1	1	1	1
GO:0052843	1	1	1	1
GO:0052844	1	1	1	1
GO:0052845	1	1	1	1
GO:0052846	1	1	1	1
GO:0052847	1	1	1	1
GO:0052848	1	1	1	1
GO:0052849	1	1	1	1
GO:0052850	1	1	1	1
GO:0052851	1	1	1	1
GO:0052852	1	1	1	1
GO:0052853	1	1	1	1
GO:0052854	1	1	1	1
GO:0052855	1	1	1	1
GO:0052856	1	1	1	1
GO:0052857	1	1	1	1
GO:0052858	1	1	1	1
GO:0052859	1	1	1	1
GO:0052860	1	1	1	1
GO:0052861	1	1	1	1
GO:0052862	1	1	1	1
GO:0052863	1	1	1	1
GO:0052864	1	1	1	1
GO:0052865	1	1	1	1
GO:0052866	1	1	1	1
GO:0052867	1	1	1	1
GO:0052868	1	1	1	1
GO:0052869	1	1	1	1
GO:0052870	1	1	1	1
GO:0052871	1	1	1	1
GO:0052872	1	1	1	1
GO:0052873	1	1	1	1
GO:0052874	1	1	1	1
GO:0052875	1	1	1	1
GO:0052876	1	1	1	1
GO:0052877	1	1	1	1
GO:0052878	1	1	1	1
GO:0052879	1	1	1	1
GO:0052880	1	1	1	1
GO:0052881	1	1	1	1
GO:0052882	1	1	1	1
GO:0052883	1	1	1	1
GO:0052884	1	1	1	1
GO:0052885	1	1	1	1
GO:0052886	1	1	1	1
GO:0052887	1	1	1	1
GO:0052889	1	1	1	1
GO:0052890	1	1	1	1
GO:0052891	1	1	1	1
GO:0052892	1	1	1	1
GO:0052893	1	1	1	1
GO:0052894	1	1	1	1
GO:0052895	1	1	1	1
GO:0052896	1	1	1	1
GO:0052897	1	1	1	1
GO:0052898	1	1	1	1
GO:0052899	1	1	1	1
GO:0052900	1	1	1	1
GO:0052901	1	1	1	1
GO:0052902	1	1	1	1
GO:0052903	1	1	1	1
GO:0052904	1	1	1	1
GO:0052905	1	1	1	1
GO:0052906	1	1	1	1
GO:0052907	1	1	1	1
GO:0052908	1	1	1	1
GO:0052909	1	1	1	1
GO:0052910	1	1	1	1
GO:0052911	1	1	1	1
GO:0052912	1	1	1	1
GO:0052913	1	1	1	1
GO:0052914	1	1	1	1
GO:0052915	1	1	1	1
GO:0052916	1	1	1	1
GO:0052917	1	1	1	1
GO:0052918	1	1	1	1
GO:0052919	1	1	1	1
GO:0052920	1	1	1	1
GO:0052921	1	1	1	1
GO:0052922	1	1	1	1
GO:0052923	1	1	1	1
GO:0052924	1	1	1	1
GO:0052925	1	1	1	1
GO:0052926	1	1	1	1
GO:0052927	1	1	1	1
GO:0052928	1	1	1	1
GO:0052929	1	1	1	1
GO:0052930	1	1	1	1
GO:0052931	1	1	1	1
GO:0052932	1	1	1	1
GO:0052933	1	1	1	1
GO:0052934	1	1	1	1
GO:0052935	1	1	1	1
GO:0052936	1	1	1	1
GO:0055001	1	0	0	1
GO:0055002	1	0	0	1
GO:0055003	1	0	0	1
GO:0055004	1	0	0	1
GO:0055005	1	0	0	1
GO:0055006	1	0	0	1
GO:0055007	1	0	0	1
GO:0055008	1	0	0	1
GO:0055009	1	0	0	1
GO:0055010	1	0	0	1
GO:0055011	1	0	0	1
GO:0055012	1	0	0	1
GO:0055013	1	0	0	1
GO:0055014	1	0	0	1
GO:0055015	1	0	0	1
GO:0055016	1	0	0	1
GO:0055017	1	0	0	1
GO:0055018	1	1	1	1
GO:0055019	1	1	1	1
GO:0055020	1	1	1	1
GO:0055021	1	1	1	1
GO:0055022	1	1	1	1
GO:0055023	1	1	1	1
GO:0055024	1	1	1	1
GO:0055025	1	1	1	1
GO:0055026	1	1	1	1
GO:0055028	1	1	1	1
GO:0055029	1	1	1	1
GO:0055031	1	1	1	1
GO:0055032	0	0	0	0
GO:0055033	1	1	1	1
GO:0055034	1	0	0	1
GO:0055035	0	1	1	0
GO:0055036	0	0	0	0
GO:0055037	1	1	1	1
GO:0055038	1	1	1	1
GO:0055039	1	1	1	1
GO:0055040	0	0	0	0
GO:0055041	1	1	1	1
GO:0055042	1	1	1	1
GO:0055043	1	1	1	1
GO:0055044	0	1	1	0
GO:0055045	0	1	1	0
GO:0055046	0	1	1	0
GO:0055047	1	1	1	1
GO:0055048	1	1	1	1
GO:0055049	1	1	1	1
GO:0055050	1	1	1	1
GO:0055051	1	1	1	1
GO:0055052	1	1	1	1
GO:0055053	1	1	1	1
GO:0055054	1	1	1	1
GO:0055055	1	1	1	1
GO:0055056	1	1	1	1
GO:0055057	1	0	0	1
GO:0055058	1	0	0	1
GO:0055059	1	0	0	1
GO:0055060	1	0	0	1
GO:0055062	1	1	1	1
GO:0055063	1	1	1	1
GO:0055064	1	1	1	1
GO:0055065	1	1	1	1
GO:0055067	1	1	1	1
GO:0055068	1	1	1	1
GO:0055069	1	1	1	1
GO:0055070	1	1	1	1
GO:0055071	1	1	1	1
GO:0055072	1	1	1	1
GO:0055073	1	1	1	1
GO:0055074	1	1	1	1
GO:0055075	1	1	1	1
GO:0055076	1	1	1	1
GO:0055077	1	1	1	1
GO:0055078	1	1	1	1
GO:0055079	1	1	1	1
GO:0055080	1	1	1	1
GO:0055081	1	1	1	1
GO:0055082	1	1	1	1
GO:0055083	1	1	1	1
GO:0055085	1	1	1	1
GO:0055086	1	1	1	1
GO:0055087	1	1	1	1
GO:0055088	1	1	1	1
GO:0055089	1	1	1	1
GO:0055090	1	1	1	1
GO:0055091	1	1	1	1
GO:0055092	1	1	1	1
GO:0055093	1	1	1	1
GO:0055094	1	1	1	1
GO:0055095	1	1	1	1
GO:0055096	1	1	1	1
GO:0055097	1	1	1	1
GO:0055100	1	1	1	1
GO:0055102	1	1	1	1
GO:0055103	1	1	1	1
GO:0055104	1	1	1	1
GO:0055105	1	1	1	1
GO:0055106	1	1	1	1
GO:0055107	1	1	1	1
GO:0055108	1	1	1	1
GO:0055109	1	0	0	1
GO:0055110	1	0	0	1
GO:0055111	1	0	0	1
GO:0055112	1	0	0	1
GO:0055113	1	0	0	1
GO:0055114	1	1	1	1
GO:0055115	1	1	1	1
GO:0055116	1	1	1	1
GO:0055117	1	1	1	1
GO:0055118	1	1	1	1
GO:0055119	1	1	1	1
GO:0055120	1	1	1	1
GO:0055121	1	1	1	1
GO:0055122	1	1	1	1
GO:0055123	1	1	1	1
GO:0055127	1	0	0	1
GO:0055129	1	1	1	1
GO:0055130	1	1	1	1
GO:0055131	1	1	1	1
GO:0060001	1	1	1	1
GO:0060002	1	1	1	1
GO:0060003	1	1	1	1
GO:0060004	1	1	1	1
GO:0060005	1	1	1	1
GO:0060006	1	1	1	1
GO:0060007	1	1	1	1
GO:0060008	1	0	0	1
GO:0060009	1	0	0	1
GO:0060010	1	0	0	1
GO:0060011	1	1	1	1
GO:0060012	1	1	1	1
GO:0060013	1	1	1	1
GO:0060014	1	0	0	1
GO:0060015	1	0	0	1
GO:0060016	1	0	0	1
GO:0060017	1	0	0	1
GO:0060018	1	0	0	1
GO:0060019	1	0	0	1
GO:0060020	1	0	0	1
GO:0060021	1	0	0	1
GO:0060022	1	0	0	1
GO:0060023	1	0	0	1
GO:0060024	1	1	1	1
GO:0060025	1	1	1	1
GO:0060026	1	0	0	1
GO:0060027	1	0	0	1
GO:0060028	1	0	0	1
GO:0060029	1	0	0	1
GO:0060030	1	0	0	1
GO:0060031	1	0	0	1
GO:0060032	1	0	0	1
GO:0060033	1	1	1	1
GO:0060034	1	0	0	1
GO:0060035	1	0	0	1
GO:0060036	1	0	0	1
GO:0060037	1	0	0	1
GO:0060038	1	0	0	1
GO:0060039	1	0	0	1
GO:0060040	1	0	0	1
GO:0060041	1	0	0	1
GO:0060042	1	0	0	1
GO:0060043	1	1	1	1
GO:0060044	1	1	1	1
GO:0060045	1	1	1	1
GO:0060046	1	1	1	1
GO:0060047	1	1	1	1
GO:0060048	1	1	1	1
GO:0060049	1	1	1	1
GO:0060050	1	1	1	1
GO:0060051	1	1	1	1
GO:0060052	1	1	1	1
GO:0060053	1	0	0	1
GO:0060054	1	1	1	1
GO:0060055	1	0	0	1
GO:0060056	1	0	0	1
GO:0060057	1	0	0	1
GO:0060058	1	1	1	1
GO:0060059	1	0	0	1
GO:0060060	1	0	0	1
GO:0060061	1	0	0	1
GO:0060062	1	0	0	1
GO:0060063	1	0	0	1
GO:0060064	1	0	0	1
GO:0060065	1	0	0	1
GO:0060066	1	0	0	1
GO:0060067	1	0	0	1
GO:0060068	1	0	0	1
GO:0060069	1	0	0	1
GO:0060070	1	0	0	1
GO:0060071	1	0	0	1
GO:0060072	1	1	1	1
GO:0060073	1	1	1	1
GO:0060074	1	0	0	1
GO:0060075	1	1	1	1
GO:0060076	1	0	0	1
GO:0060077	1	0	0	1
GO:0060078	1	1	1	1
GO:0060079	1	0	0	1
GO:0060080	1	0	0	1
GO:0060081	1	1	1	1
GO:0060082	1	1	1	1
GO:0060083	1	1	1	1
GO:0060084	1	1	1	1
GO:0060085	1	1	1	1
GO:0060086	1	1	1	1
GO:0060087	1	1	1	1
GO:0060088	1	0	0	1
GO:0060089	1	1	1	1
GO:0060090	1	1	1	1
GO:0060091	1	0	0	1
GO:0060092	1	1	1	1
GO:0060093	1	1	1	1
GO:0060094	1	1	1	1
GO:0060095	1	1	1	1
GO:0060096	1	1	1	1
GO:0060097	1	1	1	1
GO:0060098	1	1	1	1
GO:0060099	1	1	1	1
GO:0060100	1	1	1	1
GO:0060101	1	1	1	1
GO:0060102	1	0	0	1
GO:0060103	1	0	0	1
GO:0060104	1	0	0	1
GO:0060105	1	0	0	1
GO:0060106	1	0	0	1
GO:0060107	1	0	0	1
GO:0060108	1	0	0	1
GO:0060109	1	0	0	1
GO:0060110	1	0	0	1
GO:0060111	1	0	0	1
GO:0060112	1	0	0	1
GO:0060113	1	0	0	1
GO:0060114	1	0	0	1
GO:0060115	1	0	0	1
GO:0060116	1	0	0	1
GO:0060117	1	0	0	1
GO:0060118	1	0	0	1
GO:0060119	1	0	0	1
GO:0060120	1	0	0	1
GO:0060121	1	0	0	1
GO:0060122	1	0	0	1
GO:0060123	1	1	1	1
GO:0060124	1	1	1	1
GO:0060125	1	1	1	1
GO:0060126	1	0	0	1
GO:0060127	1	0	0	1
GO:0060128	1	0	0	1
GO:0060129	1	0	0	1
GO:0060130	1	0	0	1
GO:0060131	1	0	0	1
GO:0060132	1	0	0	1
GO:0060133	1	0	0	1
GO:0060134	1	0	0	1
GO:0060135	1	0	0	1
GO:0060136	1	0	0	1
GO:0060137	1	1	1	1
GO:0060138	1	0	0	1
GO:0060139	1	1	1	1
GO:0060140	1	1	1	1
GO:0060141	1	1	1	1
GO:0060142	1	1	1	1
GO:0060143	1	1	1	1
GO:0060144	1	1	1	1
GO:0060145	1	1	1	1
GO:0060146	1	1	1	1
GO:0060147	1	1	1	1
GO:0060148	1	1	1	1
GO:0060149	1	1	1	1
GO:0060150	1	1	1	1
GO:0060151	1	1	1	1
GO:0060152	1	1	1	1
GO:0060153	1	1	1	1
GO:0060154	1	1	1	1
GO:0060155	1	1	1	1
GO:0060156	1	0	0	1
GO:0060157	1	0	0	1
GO:0060158	1	1	1	1
GO:0060159	1	1	1	1
GO:0060160	1	1	1	1
GO:0060161	1	1	1	1
GO:0060162	1	1	1	1
GO:0060163	1	0	0	1
GO:0060164	1	0	0	1
GO:0060165	1	0	0	1
GO:0060166	1	0	0	1
GO:0060167	1	1	1	1
GO:0060168	1	1	1	1
GO:0060169	1	1	1	1
GO:0060170	1	1	1	1
GO:0060171	1	0	0	1
GO:0060172	1	1	1	1
GO:0060173	1	0	0	1
GO:0060174	1	0	0	1
GO:0060175	1	1	1	1
GO:0060176	1	1	1	1
GO:0060177	1	1	1	1
GO:0060178	1	1	1	1
GO:0060179	1	0	0	1
GO:0060180	1	0	0	1
GO:0060182	1	1	1	1
GO:0060183	1	1	1	1
GO:0060184	1	1	1	1
GO:0060185	1	0	0	1
GO:0060186	1	0	0	1
GO:0060187	1	1	1	1
GO:0060188	1	1	1	1
GO:0060189	1	1	1	1
GO:0060190	1	1	1	1
GO:0060191	1	1	1	1
GO:0060192	1	1	1	1
GO:0060193	1	1	1	1
GO:0060194	1	1	1	1
GO:0060195	1	1	1	1
GO:0060196	1	1	1	1
GO:0060197	1	0	0	1
GO:0060198	1	1	1	1
GO:0060199	1	1	1	1
GO:0060200	1	1	1	1
GO:0060201	1	1	1	1
GO:0060202	1	1	1	1
GO:0060203	1	1	1	1
GO:0060204	1	1	1	1
GO:0060205	1	1	1	1
GO:0060206	1	1	1	1
GO:0060207	1	1	1	1
GO:0060208	1	1	1	1
GO:0060209	1	1	1	1
GO:0060210	1	1	1	1
GO:0060211	1	1	1	1
GO:0060212	1	1	1	1
GO:0060213	1	1	1	1
GO:0060214	1	0	0	1
GO:0060215	1	1	1	1
GO:0060216	1	1	1	1
GO:0060217	1	0	0	1
GO:0060218	1	1	1	1
GO:0060219	1	0	0	1
GO:0060220	1	0	0	1
GO:0060221	1	0	0	1
GO:0060222	1	0	0	1
GO:0060223	1	0	0	1
GO:0060224	1	0	0	1
GO:0060225	1	0	0	1
GO:0060226	1	0	0	1
GO:0060227	1	0	0	1
GO:0060228	1	1	1	1
GO:0060229	1	1	1	1
GO:0060230	1	1	1	1
GO:0060231	1	0	0	1
GO:0060232	1	1	1	1
GO:0060233	1	1	1	1
GO:0060234	1	1	1	1
GO:0060235	1	0	0	1
GO:0060236	1	1	1	1
GO:0060237	1	1	1	1
GO:0060238	1	1	1	1
GO:0060239	1	1	1	1
GO:0060240	1	1	1	1
GO:0060241	1	1	1	1
GO:0060242	1	1	1	1
GO:0060243	1	1	1	1
GO:0060244	1	1	1	1
GO:0060245	1	1	1	1
GO:0060246	1	1	1	1
GO:0060247	1	1	1	1
GO:0060248	1	1	1	1
GO:0060249	1	1	1	1
GO:0060250	1	1	1	1
GO:0060251	1	0	0	1
GO:0060252	1	0	0	1
GO:0060253	1	0	0	1
GO:0060254	1	1	1	1
GO:0060255	1	1	1	1
GO:0060256	1	1	1	1
GO:0060257	1	1	1	1
GO:0060258	1	1	1	1
GO:0060259	1	1	1	1
GO:0060260	1	1	1	1
GO:0060261	1	1	1	1
GO:0060262	1	1	1	1
GO:0060263	1	1	1	1
GO:0060264	1	1	1	1
GO:0060265	1	1	1	1
GO:0060266	1	1	1	1
GO:0060267	1	1	1	1
GO:0060268	1	1	1	1
GO:0060269	0	0	0	0
GO:0060270	0	0	0	0
GO:0060271	1	1	0	1
GO:0060272	1	0	0	1
GO:0060273	1	0	0	1
GO:0060274	1	1	1	1
GO:0060275	1	1	1	1
GO:0060276	1	1	1	1
