inbred,aspect,db_object_symbol,rc,num_gold,num_pred,evalType,source
B73v3,C,GRMZM2G012404,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G112895,0.875,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G001918,1,19,42,CAFA,GOMAP
B73v3,C,GRMZM2G143917,0.666666666666667,6,25,CAFA,GOMAP
B73v3,C,GRMZM2G017957,0.571428571428571,14,14,CAFA,GOMAP
B73v3,C,GRMZM2G025078,0.5,16,9,CAFA,GOMAP
B73v3,C,GRMZM2G062854,0.714285714285714,21,38,CAFA,GOMAP
B73v3,C,GRMZM2G141241,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G087435,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G170595,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G175755,0.785714285714286,14,13,CAFA,GOMAP
B73v3,C,GRMZM2G313101,1,8,13,CAFA,GOMAP
B73v3,C,GRMZM2G117064,0.526315789473684,19,11,CAFA,GOMAP
B73v3,C,GRMZM2G159250,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G055899,0.777777777777778,9,20,CAFA,GOMAP
B73v3,C,AC234196.1_FG004,0,0,0,CAFA,GOMAP
B73v3,C,AC209374.4_FG002,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G081653,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G092793,0.75,24,75,CAFA,GOMAP
B73v3,C,GRMZM2G039996,0.7,10,18,CAFA,GOMAP
B73v3,C,GRMZM2G016236,1,12,25,CAFA,GOMAP
B73v3,C,GRMZM2G306898,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G071208,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G109814,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G078180,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G064356,0.857142857142857,14,18,CAFA,GOMAP
B73v3,C,GRMZM2G039396,1,8,26,CAFA,GOMAP
B73v3,C,GRMZM2G043636,0.375,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G102786,0.625,16,19,CAFA,GOMAP
B73v3,C,GRMZM2G135498,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G060470,0.888888888888889,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G015285,1,12,30,CAFA,GOMAP
B73v3,C,GRMZM2G077361,0.583333333333333,24,23,CAFA,GOMAP
B73v3,C,GRMZM2G029933,0.615384615384615,13,11,CAFA,GOMAP
B73v3,C,GRMZM2G329047,0.8,10,30,CAFA,GOMAP
B73v3,C,GRMZM2G455085,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G060726,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G178958,1,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G172214,0.888888888888889,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G082998,1,16,26,CAFA,GOMAP
B73v3,C,GRMZM2G181505,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G418206,0.769230769230769,13,17,CAFA,GOMAP
B73v3,C,GRMZM2G080450,0.666666666666667,24,21,CAFA,GOMAP
B73v3,C,GRMZM2G081188,1,8,20,CAFA,GOMAP
B73v3,C,GRMZM2G145958,1,8,21,CAFA,GOMAP
B73v3,C,GRMZM2G143392,0.615384615384615,13,11,CAFA,GOMAP
B73v3,C,GRMZM2G015989,1,9,36,CAFA,GOMAP
B73v3,C,GRMZM2G038494,0.888888888888889,9,20,CAFA,GOMAP
B73v3,C,GRMZM2G121034,1,8,36,CAFA,GOMAP
B73v3,C,GRMZM2G175562,0.516129032258065,31,36,CAFA,GOMAP
B73v3,C,GRMZM2G027331,1,9,28,CAFA,GOMAP
B73v3,C,AC234522.1_FG005,1,6,21,CAFA,GOMAP
B73v3,C,GRMZM2G504401,1,9,14,CAFA,GOMAP
B73v3,C,GRMZM2G072415,1,11,20,CAFA,GOMAP
B73v3,C,GRMZM2G120517,0.6,10,46,CAFA,GOMAP
B73v3,C,GRMZM2G030072,1,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G090576,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G111475,1,9,23,CAFA,GOMAP
B73v3,C,GRMZM2G139462,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G421231,0.615384615384615,13,12,CAFA,GOMAP
B73v3,C,GRMZM2G060070,0.615384615384615,13,9,CAFA,GOMAP
B73v3,C,AC147602.5_FG003,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G132130,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G044744,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G035042,1,8,13,CAFA,GOMAP
B73v3,C,GRMZM2G071304,0.692307692307692,13,22,CAFA,GOMAP
B73v3,C,GRMZM2G068963,0.516129032258065,31,32,CAFA,GOMAP
B73v3,C,GRMZM2G161245,1,9,36,CAFA,GOMAP
B73v3,C,GRMZM2G000622,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G104608,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G007038,1,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G001084,1,9,49,CAFA,GOMAP
B73v3,C,GRMZM2G044684,1,9,26,CAFA,GOMAP
B73v3,C,GRMZM2G347956,0.857142857142857,14,18,CAFA,GOMAP
B73v3,C,GRMZM2G444541,0.5,6,16,CAFA,GOMAP
B73v3,C,GRMZM2G119852,1,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G035948,0.888888888888889,9,22,CAFA,GOMAP
B73v3,C,GRMZM2G415431,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G014069,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G017419,1,9,18,CAFA,GOMAP
B73v3,C,GRMZM2G148872,1,6,24,CAFA,GOMAP
B73v3,C,GRMZM2G042683,1,8,35,CAFA,GOMAP
B73v3,C,GRMZM2G136262,1,9,21,CAFA,GOMAP
B73v3,C,AC207628.4_FG006,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G124321,0.615384615384615,13,11,CAFA,GOMAP
B73v3,C,GRMZM2G158147,1,9,23,CAFA,GOMAP
B73v3,C,GRMZM2G488101,0.354838709677419,31,14,CAFA,GOMAP
B73v3,C,GRMZM2G156486,1,9,23,CAFA,GOMAP
B73v3,C,GRMZM2G047695,1,8,24,CAFA,GOMAP
B73v3,C,GRMZM2G170516,1,8,37,CAFA,GOMAP
B73v3,C,AC212873.3_FG008,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G017290,0.8,10,32,CAFA,GOMAP
B73v3,C,GRMZM2G179693,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G105518,0.8,10,34,CAFA,GOMAP
B73v3,C,GRMZM2G161244,0.888888888888889,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G174984,0.6,10,25,CAFA,GOMAP
B73v3,C,GRMZM2G084958,0.714285714285714,21,33,CAFA,GOMAP
B73v3,C,GRMZM2G149534,0.875,8,26,CAFA,GOMAP
B73v3,C,GRMZM2G087570,0.67741935483871,31,60,CAFA,GOMAP
B73v3,C,GRMZM2G020446,1,9,18,CAFA,GOMAP
B73v3,C,GRMZM2G082214,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G157458,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G158462,1,9,35,CAFA,GOMAP
B73v3,C,GRMZM2G111965,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G130379,0.2,10,4,CAFA,GOMAP
B73v3,C,GRMZM2G009048,0.483870967741936,31,22,CAFA,GOMAP
B73v3,C,GRMZM2G057171,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G440537,0.769230769230769,13,21,CAFA,GOMAP
B73v3,C,GRMZM2G170878,0.785714285714286,14,16,CAFA,GOMAP
B73v3,C,GRMZM2G348873,0.483870967741936,31,29,CAFA,GOMAP
B73v3,C,GRMZM2G029731,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G158228,0.333333333333333,9,3,CAFA,GOMAP
B73v3,C,GRMZM2G087041,1,6,28,CAFA,GOMAP
B73v3,C,GRMZM2G094978,1,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G354804,1,6,21,CAFA,GOMAP
B73v3,C,GRMZM2G002178,1,12,35,CAFA,GOMAP
B73v3,C,GRMZM2G168665,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G027955,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G143202,1,8,25,CAFA,GOMAP
B73v3,C,GRMZM2G005909,1,9,25,CAFA,GOMAP
B73v3,C,GRMZM2G425728,0.7,10,29,CAFA,GOMAP
B73v3,C,GRMZM2G094165,0.888888888888889,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G088397,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G106928,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G001551,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G109165,0.857142857142857,14,20,CAFA,GOMAP
B73v3,C,GRMZM2G302233,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G093323,0.666666666666667,24,24,CAFA,GOMAP
B73v3,C,GRMZM2G105539,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G064663,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G156630,1,16,22,CAFA,GOMAP
B73v3,C,GRMZM2G358205,0.714285714285714,21,31,CAFA,GOMAP
B73v3,C,GRMZM2G051004,1,8,28,CAFA,GOMAP
B73v3,C,GRMZM2G150098,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G096153,1,8,37,CAFA,GOMAP
B73v3,C,GRMZM2G141707,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G024626,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G177077,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G377855,0.8,10,24,CAFA,GOMAP
B73v3,C,GRMZM2G104546,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G451224,0.8,10,28,CAFA,GOMAP
B73v3,C,GRMZM2G127230,1,9,18,CAFA,GOMAP
B73v3,C,GRMZM2G009070,0.692307692307692,13,10,CAFA,GOMAP
B73v3,C,GRMZM2G004880,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G127609,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G140614,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G150337,0.32258064516129,31,30,CAFA,GOMAP
B73v3,C,GRMZM2G152686,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G156472,0.615384615384615,13,15,CAFA,GOMAP
B73v3,C,GRMZM2G161673,1,8,28,CAFA,GOMAP
B73v3,C,GRMZM2G076950,1,8,21,CAFA,GOMAP
B73v3,C,GRMZM2G460860,1,8,22,CAFA,GOMAP
B73v3,C,GRMZM2G155323,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G143788,0.75,8,23,CAFA,GOMAP
B73v3,C,GRMZM2G100043,0.769230769230769,13,16,CAFA,GOMAP
B73v3,C,GRMZM2G103843,1,13,17,CAFA,GOMAP
B73v3,C,GRMZM2G079452,1,8,9,CAFA,GOMAP
B73v3,C,GRMZM2G155253,0.888888888888889,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G472651,1,10,34,CAFA,GOMAP
B73v3,C,GRMZM2G121960,0.230769230769231,13,16,CAFA,GOMAP
B73v3,C,GRMZM2G010884,0.8,10,34,CAFA,GOMAP
B73v3,C,GRMZM2G169405,1,6,20,CAFA,GOMAP
B73v3,C,GRMZM2G099045,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G018082,0.375,8,7,CAFA,GOMAP
B73v3,C,GRMZM2G306104,1,8,17,CAFA,GOMAP
B73v3,C,GRMZM2G001755,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G018403,0.928571428571429,14,33,CAFA,GOMAP
B73v3,C,GRMZM2G040878,0.916666666666667,12,24,CAFA,GOMAP
B73v3,C,GRMZM2G308907,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,AC204517.3_FG002,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G090675,1,9,23,CAFA,GOMAP
B73v3,C,GRMZM2G466543,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G099285,0.875,8,11,CAFA,GOMAP
B73v3,C,AC215201.3_FG005,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G347766,0.32258064516129,31,25,CAFA,GOMAP
B73v3,C,GRMZM2G130332,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G122811,0.75,8,24,CAFA,GOMAP
B73v3,C,GRMZM2G301823,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G071996,1,8,23,CAFA,GOMAP
B73v3,C,AC217300.3_FG005,0.857142857142857,14,20,CAFA,GOMAP
B73v3,C,GRMZM2G076544,0.67741935483871,31,60,CAFA,GOMAP
B73v3,C,GRMZM2G077015,1,8,30,CAFA,GOMAP
B73v3,C,GRMZM2G087079,1,6,21,CAFA,GOMAP
B73v3,C,GRMZM2G371670,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G052666,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G385635,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G152419,0.75,24,24,CAFA,GOMAP
B73v3,C,AC207722.2_FG009,0.8,10,38,CAFA,GOMAP
B73v3,C,GRMZM2G180612,1,8,9,CAFA,GOMAP
B73v3,C,GRMZM2G335564,1,6,23,CAFA,GOMAP
B73v3,C,GRMZM2G091811,0.615384615384615,13,28,CAFA,GOMAP
B73v3,C,GRMZM2G093254,1,10,39,CAFA,GOMAP
B73v3,C,GRMZM2G115156,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G017077,0.875,8,8,CAFA,GOMAP
B73v3,C,GRMZM2G060114,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G027219,0.483870967741936,31,27,CAFA,GOMAP
B73v3,C,GRMZM2G009479,1,9,27,CAFA,GOMAP
B73v3,C,GRMZM2G105644,1,6,26,CAFA,GOMAP
B73v3,C,GRMZM2G089365,1,12,74,CAFA,GOMAP
B73v3,C,GRMZM2G098751,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G177937,0.888888888888889,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G130773,0.615384615384615,13,10,CAFA,GOMAP
B73v3,C,GRMZM2G349603,0.875,8,22,CAFA,GOMAP
B73v3,C,GRMZM2G117609,0.888888888888889,9,16,CAFA,GOMAP
B73v3,C,AC188838.3_FG005,1,8,15,CAFA,GOMAP
B73v3,C,GRMZM2G113852,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G174554,1,8,18,CAFA,GOMAP
B73v3,C,GRMZM2G072909,1,8,27,CAFA,GOMAP
B73v3,C,GRMZM2G145962,0.785714285714286,14,16,CAFA,GOMAP
B73v3,C,GRMZM2G142097,0.857142857142857,14,18,CAFA,GOMAP
B73v3,C,GRMZM2G427531,0.8,10,24,CAFA,GOMAP
B73v3,C,GRMZM2G475743,0.615384615384615,13,13,CAFA,GOMAP
B73v3,C,GRMZM2G017045,0.714285714285714,21,18,CAFA,GOMAP
B73v3,C,GRMZM2G132607,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G010221,1,8,26,CAFA,GOMAP
B73v3,C,GRMZM2G035213,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G122715,0.8,10,30,CAFA,GOMAP
B73v3,C,GRMZM2G047513,0.857142857142857,14,19,CAFA,GOMAP
B73v3,C,GRMZM2G005973,0.857142857142857,14,32,CAFA,GOMAP
B73v3,C,GRMZM2G145805,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G315121,0.483870967741936,31,33,CAFA,GOMAP
B73v3,C,GRMZM2G180418,1,13,19,CAFA,GOMAP
B73v3,C,GRMZM2G142873,1,16,34,CAFA,GOMAP
B73v3,C,GRMZM2G448151,1,14,28,CAFA,GOMAP
B73v3,C,GRMZM2G152105,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G166407,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G046186,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G141467,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G170532,1,8,28,CAFA,GOMAP
B73v3,C,GRMZM2G029543,1,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G042592,1,9,22,CAFA,GOMAP
B73v3,C,GRMZM2G170896,0.615384615384615,13,11,CAFA,GOMAP
B73v3,C,GRMZM2G085019,0.888888888888889,9,18,CAFA,GOMAP
B73v4,C,Zm00001d027573,1,8,19,CAFA,GOMAP
B73v4,C,Zm00001d041575,1,9,12,CAFA,GOMAP
B73v4,C,Zm00001d039064,1,8,12,CAFA,GOMAP
B73v4,C,Zm00001d038332,1,8,16,CAFA,GOMAP
B73v4,C,Zm00001d021596,1,9,11,CAFA,GOMAP
B73v4,C,Zm00001d040012,0.8,10,25,CAFA,GOMAP
B73v4,C,Zm00001d006678,1,9,20,CAFA,GOMAP
B73v4,C,Zm00001d024998,0.333333333333333,9,7,CAFA,GOMAP
B73v4,C,Zm00001d017345,0.769230769230769,13,18,CAFA,GOMAP
B73v4,C,Zm00001d005972,0.153846153846154,13,5,CAFA,GOMAP
B73v4,F,Zm00001d040696,1,1,5,CAFA,GOMAP
B73v4,C,Zm00001d040696,0.692307692307692,13,13,CAFA,GOMAP
B73v4,P,Zm00001d042287,0.7,10,117,CAFA,GOMAP
B73v4,C,Zm00001d042289,1,6,22,CAFA,GOMAP
B73v4,C,Zm00001d045746,0.461538461538462,13,7,CAFA,GOMAP
B73v4,C,Zm00001d034904,0.8,10,20,CAFA,GOMAP
B73v4,C,Zm00001d021435,0.8,10,38,CAFA,GOMAP
B73v4,C,Zm00001d044401,0.8,10,35,CAFA,GOMAP
B73v4,C,Zm00001d017608,1,9,11,CAFA,GOMAP
B73v4,C,Zm00001d013031,0.125,8,4,CAFA,GOMAP
B73v4,C,Zm00001d030345,1,8,10,CAFA,GOMAP
B73v4,C,Zm00001d032532,0.888888888888889,9,9,CAFA,GOMAP
B73v4,C,Zm00001d000399,1,9,25,CAFA,GOMAP
B73v4,C,Zm00001d025170,0.888888888888889,9,9,CAFA,GOMAP
B73v4,C,Zm00001d028702,0.857142857142857,14,24,CAFA,GOMAP
B73v4,C,Zm00001d008641,1,8,9,CAFA,GOMAP
B73v4,C,Zm00001d053900,0.888888888888889,9,10,CAFA,GOMAP
B73v4,P,Zm00001d033673,0.8,5,62,CAFA,GOMAP
B73v4,C,Zm00001d034192,1,14,38,CAFA,GOMAP
B73v4,C,Zm00001d014349,1,6,21,CAFA,GOMAP
B73v4,C,Zm00001d031929,1,9,13,CAFA,GOMAP
B73v4,C,Zm00001d037768,1,9,12,CAFA,GOMAP
B73v4,C,Zm00001d047207,0.5,16,16,CAFA,GOMAP
B73v4,C,Zm00001d011362,0.419354838709677,31,21,CAFA,GOMAP
B73v4,C,Zm00001d033775,1,8,14,CAFA,GOMAP
B73v4,C,Zm00001d044693,1,8,11,CAFA,GOMAP
B73v4,C,Zm00001d003894,1,9,37,CAFA,GOMAP
B73v4,C,Zm00001d044599,0.777777777777778,9,15,CAFA,GOMAP
B73v4,P,Zm00001d044599,1,12,106,CAFA,GOMAP
B73v4,C,Zm00001d023802,1,9,20,CAFA,GOMAP
B73v4,C,Zm00001d024539,0.75,8,10,CAFA,GOMAP
B73v4,C,Zm00001d005762,1,8,23,CAFA,GOMAP
B73v4,C,Zm00001d009339,1,9,22,CAFA,GOMAP
B73v4,C,Zm00001d043201,1,6,20,CAFA,GOMAP
B73v4,C,Zm00001d028282,1,12,26,CAFA,GOMAP
B73v4,C,Zm00001d052809,1,9,26,CAFA,GOMAP
B73v4,C,Zm00001d002943,0.875,8,32,CAFA,GOMAP
B73v4,C,Zm00001d013534,1,8,9,CAFA,GOMAP
B73v4,C,Zm00001d006221,1,9,35,CAFA,GOMAP
B73v4,C,Zm00001d006470,0.888888888888889,9,10,CAFA,GOMAP
B73v4,C,Zm00001d012925,1,9,15,CAFA,GOMAP
B73v4,C,Zm00001d053861,0.888888888888889,9,24,CAFA,GOMAP
B73v4,C,Zm00001d020732,0.666666666666667,9,31,CAFA,GOMAP
B73v4,C,Zm00001d030074,1,12,28,CAFA,GOMAP
B73v4,C,Zm00001d024674,1,9,15,CAFA,GOMAP
B73v4,C,Zm00001d020775,0.615384615384615,13,10,CAFA,GOMAP
B73v4,C,Zm00001d009411,1,9,11,CAFA,GOMAP
B73v4,C,Zm00001d008394,0.354838709677419,31,16,CAFA,GOMAP
B73v4,C,Zm00001d051416,0.888888888888889,9,15,CAFA,GOMAP
B73v4,C,Zm00001d047238,1,8,10,CAFA,GOMAP
B73v4,C,Zm00001d002130,1,8,16,CAFA,GOMAP
B73v4,C,Zm00001d044035,1,9,22,CAFA,GOMAP
B73v4,C,Zm00001d020971,0.888888888888889,9,10,CAFA,GOMAP
B73v4,C,Zm00001d021672,1,9,12,CAFA,GOMAP
B73v4,C,Zm00001d024702,1,9,18,CAFA,GOMAP
B73v4,P,Zm00001d044975,0.7,10,54,CAFA,GOMAP
B73v4,C,Zm00001d014284,0.875,8,22,CAFA,GOMAP
B73v4,C,Zm00001d011301,1,8,9,CAFA,GOMAP
B73v4,C,Zm00001d014632,1,8,17,CAFA,GOMAP
B73v4,P,Zm00001d028129,0.333333333333333,24,58,CAFA,GOMAP
B73v4,C,Zm00001d017540,1,9,18,CAFA,GOMAP
B73v4,C,Zm00001d024248,0.615384615384615,13,10,CAFA,GOMAP
B73v4,C,Zm00001d038084,0.857142857142857,14,35,CAFA,GOMAP
B73v4,C,Zm00001d047532,0.483870967741936,31,21,CAFA,GOMAP
B73v4,C,Zm00001d011585,0.125,8,4,CAFA,GOMAP
B73v4,C,Zm00001d043009,1,8,16,CAFA,GOMAP
B73v4,C,Zm00001d016802,0.8,10,31,CAFA,GOMAP
B73v4,C,Zm00001d038037,0,0,0,CAFA,GOMAP
B73v4,C,Zm00001d015377,0.538461538461538,13,11,CAFA,GOMAP
B73v4,C,Zm00001d027518,1,9,30,CAFA,GOMAP
B73v4,C,Zm00001d017168,1,8,13,CAFA,GOMAP
B73v4,C,Zm00001d021881,0.888888888888889,9,10,CAFA,GOMAP
B73v4,C,Zm00001d013093,0.5,10,12,CAFA,GOMAP
B73v4,C,Zm00001d029983,1,8,13,CAFA,GOMAP
B73v4,C,Zm00001d024037,1,8,14,CAFA,GOMAP
B73v4,C,Zm00001d019479,0.888888888888889,9,13,CAFA,GOMAP
B73v4,C,Zm00001d026619,0.375,8,7,CAFA,GOMAP
B73v4,C,Zm00001d002993,1,8,28,CAFA,GOMAP
B73v4,C,Zm00001d023713,0.483870967741936,31,22,CAFA,GOMAP
B73v4,C,Zm00001d047128,0.692307692307692,13,10,CAFA,GOMAP
B73v4,C,Zm00001d023863,1,8,10,CAFA,GOMAP
B73v4,C,Zm00001d021653,0.666666666666667,24,26,CAFA,GOMAP
B73v4,C,Zm00001d022107,0.888888888888889,9,11,CAFA,GOMAP
B73v4,C,Zm00001d026472,1,9,13,CAFA,GOMAP
B73v4,C,Zm00001d024009,1,9,37,CAFA,GOMAP
B73v4,C,Zm00001d015852,1,9,24,CAFA,GOMAP
B73v4,P,Zm00001d015985,0.833333333333333,6,85,CAFA,GOMAP
B73v4,C,Zm00001d015985,1,12,27,CAFA,GOMAP
B73v4,C,Zm00001d053960,1,9,11,CAFA,GOMAP
B73v4,C,Zm00001d029027,1,8,20,CAFA,GOMAP
B73v4,C,Zm00001d053782,1,8,19,CAFA,GOMAP
B73v4,C,Zm00001d028810,1,9,15,CAFA,GOMAP
B73v4,C,Zm00001d038894,0.8,10,20,CAFA,GOMAP
B73v4,C,Zm00001d020344,1,8,32,CAFA,GOMAP
B73v4,C,Zm00001d024048,1,9,11,CAFA,GOMAP
B73v4,C,Zm00001d001908,0.8,10,29,CAFA,GOMAP
B73v4,C,Zm00001d050637,1,11,33,CAFA,GOMAP
B73v4,C,Zm00001d013320,0.875,8,11,CAFA,GOMAP
B73v4,C,Zm00001d046786,0.8,10,33,CAFA,GOMAP
B73v4,C,Zm00001d008612,0.483870967741936,31,23,CAFA,GOMAP
B73v4,C,Zm00001d017621,1,8,16,CAFA,GOMAP
B73v4,C,Zm00001d019648,1,9,30,CAFA,GOMAP
B73v4,C,Zm00001d008610,0.875,8,12,CAFA,GOMAP
B73v4,C,Zm00001d036230,1,8,9,CAFA,GOMAP
B73v4,F,Zm00001d032922,0.8,5,9,CAFA,GOMAP
B73v4,P,Zm00001d032922,0.25,8,54,CAFA,GOMAP
B73v4,C,Zm00001d034007,1,8,27,CAFA,GOMAP
B73v4,C,Zm00001d042601,1,8,12,CAFA,GOMAP
B73v4,C,Zm00001d018794,1,8,35,CAFA,GOMAP
B73v4,C,Zm00001d027879,1,6,24,CAFA,GOMAP
B73v4,C,Zm00001d033098,1,8,12,CAFA,GOMAP
B73v4,C,Zm00001d043529,0.615384615384615,13,10,CAFA,GOMAP
B73v4,C,Zm00001d037103,0.580645161290323,31,29,CAFA,GOMAP
B73v4,C,Zm00001d018796,0.8,10,20,CAFA,GOMAP
B73v4,C,Zm00001d018797,0.8,10,24,CAFA,GOMAP
B73v4,C,Zm00001d003430,1,9,13,CAFA,GOMAP
B73v4,C,Zm00001d037079,1,9,24,CAFA,GOMAP
B73v4,C,Zm00001d045027,1,9,18,CAFA,GOMAP
B73v4,C,Zm00001d011210,0.75,8,7,CAFA,GOMAP
B73v4,C,Zm00001d034543,0.714285714285714,21,33,CAFA,GOMAP
B73v4,C,Zm00001d023833,1,9,17,CAFA,GOMAP
B73v4,C,Zm00001d022307,0.777777777777778,9,12,CAFA,GOMAP
B73v4,P,Zm00001d038087,0.230769230769231,13,80,CAFA,GOMAP
B73v4,C,Zm00001d022206,0.888888888888889,9,10,CAFA,GOMAP
B73v4,C,Zm00001d049929,1,9,12,CAFA,GOMAP
B73v4,C,Zm00001d038606,1,8,9,CAFA,GOMAP
B73v4,C,Zm00001d023892,1,8,15,CAFA,GOMAP
B73v4,C,Zm00001d023582,1,8,24,CAFA,GOMAP
B73v4,C,Zm00001d049886,0.888888888888889,9,9,CAFA,GOMAP
B73v4,C,Zm00001d015705,1,8,20,CAFA,GOMAP
B73v4,C,Zm00001d007581,1,12,29,CAFA,GOMAP
B73v4,C,Zm00001d053675,1,9,24,CAFA,GOMAP
B73v4,C,Zm00001d018971,1,7,8,CAFA,GOMAP
B73v4,C,Zm00001d003161,1,8,9,CAFA,GOMAP
B73v4,C,Zm00001d047747,0,0,0,CAFA,GOMAP
B73v4,P,Zm00001d047747,0.0612244897959184,49,26,CAFA,GOMAP
B73v4,F,Zm00001d047747,0.25,4,3,CAFA,GOMAP
B73v4,C,Zm00001d032331,0.483870967741936,31,23,CAFA,GOMAP
B73v4,C,Zm00001d005446,0.714285714285714,21,30,CAFA,GOMAP
B73v4,C,Zm00001d034828,1,9,24,CAFA,GOMAP
B73v4,C,Zm00001d007858,1,12,25,CAFA,GOMAP
B73v4,F,Zm00001d032969,1,4,5,CAFA,GOMAP
B73v4,C,Zm00001d032969,0.875,8,10,CAFA,GOMAP
B73v4,P,Zm00001d032969,1,10,102,CAFA,GOMAP
B73v4,C,Zm00001d033259,1,8,11,CAFA,GOMAP
B73v4,C,Zm00001d019518,0.714285714285714,21,30,CAFA,GOMAP
B73v4,C,Zm00001d007857,0.612903225806452,31,37,CAFA,GOMAP
B73v4,C,Zm00001d034832,1,8,13,CAFA,GOMAP
